"","state","contest_date","name","date","market_close","market_volume","poll_estimate","poll_trend_adjusted","date_dropped"
"3214","Tennessee",2020-03-03,"Joe Biden",2020-02-15,0.24,702,0.3455333,0.2414,NA
"3215","Tennessee",2020-03-03,"Bernie Sanders",2020-02-15,0.38,1960,0.1201344,0.1878,2020-04-08
"3216","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-15,0.01,4,0.1698019,0.1361,2020-03-05
"3217","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-15,0.02,504,0.01102206,0.0444,2020-03-02
"3218","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-15,0.06,219,0.04732402,0.0954,2020-03-01
"3219","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-15,0.01,0,0.009219617,0.0155,2020-03-19
"3220","Tennessee",2020-03-03,"Joe Biden",2020-02-16,0.27,1661,0.3455333,0.2414,NA
"3221","Tennessee",2020-03-03,"Bernie Sanders",2020-02-16,0.39,1637,0.1201344,0.1878,2020-04-08
"3222","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-16,0.01,26,0.1698019,0.1361,2020-03-05
"3223","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-16,0.02,1736,0.01102206,0.0444,2020-03-02
"3224","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-16,0.06,912,0.04732402,0.0954,2020-03-01
"3225","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-16,0.01,0,0.009219617,0.0155,2020-03-19
"3226","Tennessee",2020-03-03,"Joe Biden",2020-02-17,0.24,749,0.3455023,0.2401,NA
"3227","Tennessee",2020-03-03,"Bernie Sanders",2020-02-17,0.43,1468,0.1201212,0.188,2020-04-08
"3228","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-17,0.01,55,0.1697083,0.1329,2020-03-05
"3229","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-17,0.02,874,0.01104325,0.0453,2020-03-02
"3230","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-17,0.06,586,0.04729905,0.0927,2020-03-01
"3231","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-17,0.01,0,0.00924117,0.0201,2020-03-19
"3232","Tennessee",2020-03-03,"Joe Biden",2020-02-18,0.22,351,0.3449728,0.2351,NA
"3233","Tennessee",2020-03-03,"Bernie Sanders",2020-02-18,0.39,2069,0.1205088,0.2121,2020-04-08
"3234","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-18,0.01,106,0.169495,0.1341,2020-03-05
"3235","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-18,0.02,642,0.01114127,0.0522,2020-03-02
"3236","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-18,0.04,333,0.04729955,0.0926,2020-03-01
"3237","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-18,0.01,0,0.00911668,0.0183,2020-03-19
"3238","Tennessee",2020-03-03,"Joe Biden",2020-02-19,0.36,2513,0.3449056,0.2353,NA
"3239","Tennessee",2020-03-03,"Bernie Sanders",2020-02-19,0.38,3113,0.1206119,0.2122,2020-04-08
"3240","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-19,0.02,2753,0.1695889,0.1389,2020-03-05
"3241","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-19,0.01,923,0.01110231,0.0551,2020-03-02
"3242","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-19,0.04,1743,0.04722011,0.0927,2020-03-01
"3243","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-19,0.01,0,0.009176573,0.0164,2020-03-19
"3244","Tennessee",2020-03-03,"Joe Biden",2020-02-20,0.37,1635,0.344988,0.2353,NA
"3245","Tennessee",2020-03-03,"Bernie Sanders",2020-02-20,0.4,3866,0.1205442,0.2123,2020-04-08
"3246","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-20,0.03,2950,0.17,0.1392,2020-03-05
"3247","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-20,0.02,390,0.01096208,0.055,2020-03-02
"3248","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-20,0.04,1885,0.0472081,0.0927,2020-03-01
"3249","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-20,0.01,0,0.009286763,0.0165,2020-03-19
"3250","Tennessee",2020-03-03,"Joe Biden",2020-02-21,0.35,618,0.3452391,0.2263,NA
"3251","Tennessee",2020-03-03,"Bernie Sanders",2020-02-21,0.55,2770,0.1204828,0.2207,2020-04-08
"3252","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-21,0.03,1592,0.170188,0.1379,2020-03-05
"3253","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-21,0.01,468,0.01084923,0.0575,2020-03-02
"3254","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-21,0.03,991,0.04713539,0.0962,2020-03-01
"3255","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-21,0.01,0,0.009322094,0.0165,2020-03-19
"3256","Tennessee",2020-03-03,"Joe Biden",2020-02-22,0.25,6287,0.3452391,0.2263,NA
"3257","Tennessee",2020-03-03,"Bernie Sanders",2020-02-22,0.61,6248,0.1204828,0.2207,2020-04-08
"3258","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-22,0.02,3677,0.170188,0.1379,2020-03-05
"3259","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-22,0.01,2878,0.01084923,0.0575,2020-03-02
"3260","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-22,0.02,7693,0.04713539,0.0962,2020-03-01
"3261","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-22,0.01,0,0.009322094,0.0165,2020-03-19
"3262","Tennessee",2020-03-03,"Joe Biden",2020-02-23,0.34,3362,0.345458,0.2282,NA
"3263","Tennessee",2020-03-03,"Bernie Sanders",2020-02-23,0.54,5775,0.1203285,0.2234,2020-04-08
"3264","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-23,0.02,583,0.1701433,0.1567,2020-03-05
"3265","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-23,0.01,10,0.01080017,0.0545,2020-03-02
"3266","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-23,0.02,11868,0.04700569,0.0928,2020-03-01
"3267","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-23,0.01,0,0.009341512,0.0144,2020-03-19
"3268","Tennessee",2020-03-03,"Joe Biden",2020-02-24,0.4,2644,0.3456676,0.224,NA
"3269","Tennessee",2020-03-03,"Bernie Sanders",2020-02-24,0.54,5687,0.1203273,0.2363,2020-04-08
"3270","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-24,0.02,1822,0.1700765,0.159,2020-03-05
"3271","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-24,0.01,0,0.01070571,0.0537,2020-03-02
"3272","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-24,0.01,455,0.04687429,0.0945,2020-03-01
"3273","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-24,0.01,0,0.009427453,0.0151,2020-03-19
"3274","Tennessee",2020-03-03,"Joe Biden",2020-02-25,0.41,1696,0.3459082,0.2248,NA
"3275","Tennessee",2020-03-03,"Bernie Sanders",2020-02-25,0.49,2925,0.1202824,0.232,2020-04-08
"3276","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-25,0.02,1400,0.1701825,0.1484,2020-03-05
"3277","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-25,0.01,0,0.01067098,0.0484,2020-03-02
"3278","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-25,0.01,3758,0.04677409,0.0928,2020-03-01
"3279","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-25,0.01,0,0.009413643,0.0146,2020-03-19
"3280","Tennessee",2020-03-03,"Joe Biden",2020-02-26,0.55,8294,0.3456897,0.2268,NA
"3281","Tennessee",2020-03-03,"Bernie Sanders",2020-02-26,0.4,5927,0.1202893,0.2322,2020-04-08
"3282","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-26,0.01,1329,0.1700467,0.1494,2020-03-05
"3283","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-26,0.01,0,0.01060248,0.0478,2020-03-02
"3284","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-26,0.01,2039,0.04680945,0.092,2020-03-01
"3285","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-26,0.01,0,0.009389866,0.016,2020-03-19
"3286","Tennessee",2020-03-03,"Joe Biden",2020-02-27,0.66,9116,0.346143,0.2319,NA
"3287","Tennessee",2020-03-03,"Bernie Sanders",2020-02-27,0.33,10562,0.1201102,0.2403,2020-04-08
"3288","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-27,0.01,4016,0.1699957,0.1455,2020-03-05
"3289","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-27,0.01,12,0.01068925,0.0479,2020-03-02
"3290","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-27,0.01,4359,0.04682165,0.0919,2020-03-01
"3291","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-27,0.01,0,0.009300829,0.0156,2020-03-19
"3292","Tennessee",2020-03-03,"Joe Biden",2020-02-28,0.65,5108,0.3469492,0.2367,NA
"3293","Tennessee",2020-03-03,"Bernie Sanders",2020-02-28,0.34,4536,0.1196923,0.2464,2020-04-08
"3294","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-28,0.01,1224,0.1697951,0.1466,2020-03-05
"3295","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-28,0.01,0,0.01054232,0.0479,2020-03-02
"3296","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-28,0.01,284,0.04667903,0.0923,2020-03-01
"3297","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-28,0.01,0,0.009249426,0.0139,2020-03-19
"3298","Tennessee",2020-03-03,"Joe Biden",2020-02-29,0.76,16749,0.3469492,0.2367,NA
"3299","Tennessee",2020-03-03,"Bernie Sanders",2020-02-29,0.26,15417,0.1196923,0.2464,2020-04-08
"3300","Tennessee",2020-03-03,"Elizabeth Warren",2020-02-29,0.01,8453,0.1697951,0.1466,2020-03-05
"3301","Tennessee",2020-03-03,"Amy Klobuchar",2020-02-29,0.01,0,0.01054232,0.0479,2020-03-02
"3302","Tennessee",2020-03-03,"Pete Buttigieg",2020-02-29,0.01,8005,0.04667903,0.0923,2020-03-01
"3303","Tennessee",2020-03-03,"Tulsi Gabbard",2020-02-29,0.01,0,0.009249426,0.0139,2020-03-19
"3304","Tennessee",2020-03-03,"Joe Biden",2020-03-01,0.82,45684,0.3468431,0.2365,NA
"3305","Tennessee",2020-03-03,"Bernie Sanders",2020-03-01,0.18,23693,0.1196654,0.2465,2020-04-08
"3306","Tennessee",2020-03-03,"Elizabeth Warren",2020-03-01,0.01,10161,0.1698129,0.1466,2020-03-05
"3307","Tennessee",2020-03-03,"Amy Klobuchar",2020-03-01,0.01,1,0.01050004,0.0479,2020-03-02
"3308","Tennessee",2020-03-03,"Pete Buttigieg",2020-03-01,0.01,2720,0.04673539,0.0924,2020-03-01
"3309","Tennessee",2020-03-03,"Tulsi Gabbard",2020-03-01,0.01,1,0.009307037,0.0139,2020-03-19
"3310","Tennessee",2020-03-03,"Joe Biden",2020-03-02,0.87,33493,0.3469463,0.2571,NA
"3311","Tennessee",2020-03-03,"Bernie Sanders",2020-03-02,0.11,24534,0.1192909,0.2499,2020-04-08
"3312","Tennessee",2020-03-03,"Elizabeth Warren",2020-03-02,0.01,8830,0.1699764,0.1508,2020-03-05
"3313","Tennessee",2020-03-03,"Amy Klobuchar",2020-03-02,0.01,1,0.01040944,0.0444,2020-03-02
"3314","Tennessee",2020-03-03,"Tulsi Gabbard",2020-03-02,0.01,0,0.009296784,0.0139,2020-03-19
"3315","Tennessee",2020-03-03,"Joe Biden",2020-03-03,0.99,188401,0.2955097,0.2899,NA
"3316","Tennessee",2020-03-03,"Bernie Sanders",2020-03-03,0.01,121360,0.2346489,0.2465,2020-04-08
"3317","Tennessee",2020-03-03,"Elizabeth Warren",2020-03-03,0.01,5769,0.1224461,0.1226,2020-03-05
"3318","Tennessee",2020-03-03,"Tulsi Gabbard",2020-03-03,0.01,1,0.00182403,0.002,2020-03-19
"3319","Tennessee",2020-03-03,"Michael Bloomberg",2020-03-03,0.01,71260,0.1540823,0.1572,2020-03-04
"3320","South Carolina",2020-02-29,"Joe Biden",2019-12-03,0.71,6008,0.3890669,0.3868,NA
"3321","South Carolina",2020-02-29,"Bernie Sanders",2019-12-03,0.08,1833,0.13055,0.1348,2020-04-08
"3322","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-03,0.07,990,0.1086761,0.0899,2020-03-05
"3323","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-03,0.02,536,0.01375566,0.0149,2020-03-02
"3324","South Carolina",2020-02-29,"Andrew Yang",2019-12-03,0.04,212,0.02537258,0.0275,2020-02-11
"3325","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-03,0.09,1350,0.06415226,0.0769,2020-03-01
"3326","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-03,0.01,0,0.01760765,0.0179,2020-03-19
"3327","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-03,0.01,3852,0.01588223,0.0308,2020-03-04
"3328","South Carolina",2020-02-29,"Deval Patrick",2019-12-03,0.01,2703,0.005531383,0.0039,2020-02-12
"3329","South Carolina",2020-02-29,"Joe Biden",2019-12-04,0.72,2657,0.3884223,0.3857,NA
"3330","South Carolina",2020-02-29,"Bernie Sanders",2019-12-04,0.07,2357,0.1305117,0.1332,2020-04-08
"3331","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-04,0.07,1193,0.1095389,0.0899,2020-03-05
"3332","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-04,0.02,1029,0.01361463,0.0149,2020-03-02
"3333","South Carolina",2020-02-29,"Andrew Yang",2019-12-04,0.03,718,0.02524404,0.0274,2020-02-11
"3334","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-04,0.09,2927,0.06329006,0.0782,2020-03-01
"3335","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-04,0.01,0,0.0173728,0.0175,2020-03-19
"3336","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-04,0.01,2115,0.01644783,0.0292,2020-03-04
"3337","South Carolina",2020-02-29,"Deval Patrick",2019-12-04,0.01,2358,0.005324569,0.0047,2020-02-12
"3338","South Carolina",2020-02-29,"Joe Biden",2019-12-05,0.72,3411,0.387525,0.3801,NA
"3339","South Carolina",2020-02-29,"Bernie Sanders",2019-12-05,0.09,7952,0.12972,0.132,2020-04-08
"3340","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-05,0.06,129,0.1112243,0.0853,2020-03-05
"3341","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-05,0.02,352,0.01351631,0.0146,2020-03-02
"3342","South Carolina",2020-02-29,"Andrew Yang",2019-12-05,0.04,234,0.02479849,0.0269,2020-02-11
"3343","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-05,0.1,3643,0.06172891,0.0773,2020-03-01
"3344","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-05,0.01,50,0.01690146,0.0167,2020-03-19
"3345","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-05,0.01,469,0.01627198,0.0305,2020-03-04
"3346","South Carolina",2020-02-29,"Deval Patrick",2019-12-05,0.01,343,0.005356158,0.0057,2020-02-12
"3347","South Carolina",2020-02-29,"Joe Biden",2019-12-06,0.68,7205,0.387525,0.3801,NA
"3348","South Carolina",2020-02-29,"Bernie Sanders",2019-12-06,0.11,4198,0.12972,0.132,2020-04-08
"3349","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-06,0.06,748,0.1112243,0.0853,2020-03-05
"3350","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-06,0.02,5125,0.01351631,0.0146,2020-03-02
"3351","South Carolina",2020-02-29,"Andrew Yang",2019-12-06,0.04,1630,0.02479849,0.0269,2020-02-11
"3352","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-06,0.09,177,0.06172891,0.0773,2020-03-01
"3353","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-06,0.01,3300,0.01690146,0.0167,2020-03-19
"3354","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-06,0.01,8537,0.01627198,0.0305,2020-03-04
"3355","South Carolina",2020-02-29,"Deval Patrick",2019-12-06,0.01,3401,0.005356158,0.0057,2020-02-12
"3356","South Carolina",2020-02-29,"Joe Biden",2019-12-07,0.67,694,0.387525,0.3801,NA
"3357","South Carolina",2020-02-29,"Bernie Sanders",2019-12-07,0.09,2053,0.12972,0.132,2020-04-08
"3358","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-07,0.06,437,0.1112243,0.0853,2020-03-05
"3359","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-07,0.01,1287,0.01351631,0.0146,2020-03-02
"3360","South Carolina",2020-02-29,"Andrew Yang",2019-12-07,0.03,704,0.02479849,0.0269,2020-02-11
"3361","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-07,0.09,1508,0.06172891,0.0773,2020-03-01
"3362","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-07,0.01,2917,0.01690146,0.0167,2020-03-19
"3363","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-07,0.01,237,0.01627198,0.0305,2020-03-04
"3364","South Carolina",2020-02-29,"Deval Patrick",2019-12-07,0.01,715,0.005356158,0.0057,2020-02-12
"3365","South Carolina",2020-02-29,"Joe Biden",2019-12-08,0.68,788,0.387525,0.3801,NA
"3366","South Carolina",2020-02-29,"Bernie Sanders",2019-12-08,0.09,185,0.12972,0.132,2020-04-08
"3367","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-08,0.06,98,0.1112243,0.0853,2020-03-05
"3368","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-08,0.01,6,0.01351631,0.0146,2020-03-02
"3369","South Carolina",2020-02-29,"Andrew Yang",2019-12-08,0.03,33,0.02479849,0.0269,2020-02-11
"3370","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-08,0.09,1061,0.06172891,0.0773,2020-03-01
"3371","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-08,0.01,100,0.01690146,0.0167,2020-03-19
"3372","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-08,0.02,15,0.01627198,0.0305,2020-03-04
"3373","South Carolina",2020-02-29,"Deval Patrick",2019-12-08,0.01,1081,0.005356158,0.0057,2020-02-12
"3374","South Carolina",2020-02-29,"Joe Biden",2019-12-09,0.67,1589,0.3855039,0.3783,NA
"3375","South Carolina",2020-02-29,"Bernie Sanders",2019-12-09,0.11,4054,0.1280918,0.1338,2020-04-08
"3376","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-09,0.06,296,0.1157259,0.0878,2020-03-05
"3377","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-09,0.01,5,0.01339622,0.0156,2020-03-02
"3378","South Carolina",2020-02-29,"Andrew Yang",2019-12-09,0.04,350,0.02367721,0.0269,2020-02-11
"3379","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-09,0.09,316,0.05781615,0.0743,2020-03-01
"3380","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-09,0.01,200,0.01572768,0.0139,2020-03-19
"3381","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-09,0.02,0,0.01663,0.0323,2020-03-04
"3382","South Carolina",2020-02-29,"Deval Patrick",2019-12-09,0.01,455,0.005393273,0.0052,2020-02-12
"3383","South Carolina",2020-02-29,"Joe Biden",2019-12-10,0.69,3226,0.3849885,0.3807,NA
"3384","South Carolina",2020-02-29,"Bernie Sanders",2019-12-10,0.12,2900,0.1274147,0.1312,2020-04-08
"3385","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-10,0.06,3794,0.1162616,0.0874,2020-03-05
"3386","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-10,0.01,401,0.01325928,0.016,2020-03-02
"3387","South Carolina",2020-02-29,"Andrew Yang",2019-12-10,0.03,2369,0.02379561,0.0274,2020-02-11
"3388","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-10,0.09,2245,0.0572327,0.0736,2020-03-01
"3389","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-10,0.01,2,0.01570676,0.0148,2020-03-19
"3390","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-10,0.01,631,0.01754205,0.0351,2020-03-04
"3391","South Carolina",2020-02-29,"Deval Patrick",2019-12-10,0.01,2033,0.00582531,0.0046,2020-02-12
"3392","South Carolina",2020-02-29,"Joe Biden",2019-12-11,0.71,4285,0.3848135,0.3795,NA
"3393","South Carolina",2020-02-29,"Bernie Sanders",2019-12-11,0.12,3839,0.1273872,0.131,2020-04-08
"3394","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-11,0.04,9771,0.1162767,0.0888,2020-03-05
"3395","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-11,0.02,978,0.01324737,0.0159,2020-03-02
"3396","South Carolina",2020-02-29,"Andrew Yang",2019-12-11,0.03,857,0.02373731,0.0272,2020-02-11
"3397","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-11,0.08,1561,0.05701962,0.0742,2020-03-01
"3398","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-11,0.01,0,0.01556935,0.0156,2020-03-19
"3399","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-11,0.01,897,0.01768753,0.0358,2020-03-04
"3400","South Carolina",2020-02-29,"Deval Patrick",2019-12-11,0.01,1828,0.006035996,0.0039,2020-02-12
"3401","South Carolina",2020-02-29,"Joe Biden",2019-12-12,0.71,5185,0.3584484,0.3561,NA
"3402","South Carolina",2020-02-29,"Bernie Sanders",2019-12-12,0.16,8359,0.1385101,0.1405,2020-04-08
"3403","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-12,0.05,5014,0.1251182,0.1083,2020-03-05
"3404","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-12,0.02,7869,0.01569015,0.017,2020-03-02
"3405","South Carolina",2020-02-29,"Andrew Yang",2019-12-12,0.03,501,0.02227923,0.0234,2020-02-11
"3406","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-12,0.06,4523,0.059407,0.0678,2020-03-01
"3407","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-12,0.01,1495,0.02464958,0.0248,2020-03-19
"3408","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-12,0.01,2197,0.02564884,0.0363,2020-03-04
"3409","South Carolina",2020-02-29,"Deval Patrick",2019-12-12,0.01,39,0.008301977,0.0071,2020-02-12
"3410","South Carolina",2020-02-29,"Joe Biden",2019-12-13,0.67,3669,0.3584484,0.3561,NA
"3411","South Carolina",2020-02-29,"Bernie Sanders",2019-12-13,0.13,4608,0.1385101,0.1405,2020-04-08
"3412","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-13,0.05,2513,0.1251182,0.1083,2020-03-05
"3413","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-13,0.02,567,0.01569015,0.017,2020-03-02
"3414","South Carolina",2020-02-29,"Andrew Yang",2019-12-13,0.03,943,0.02227923,0.0234,2020-02-11
"3415","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-13,0.06,711,0.059407,0.0678,2020-03-01
"3416","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-13,0.01,0,0.02464958,0.0248,2020-03-19
"3417","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-13,0.01,42,0.02564884,0.0363,2020-03-04
"3418","South Carolina",2020-02-29,"Deval Patrick",2019-12-13,0.01,0,0.008301977,0.0071,2020-02-12
"3419","South Carolina",2020-02-29,"Joe Biden",2019-12-14,0.69,839,0.3584484,0.3561,NA
"3420","South Carolina",2020-02-29,"Bernie Sanders",2019-12-14,0.13,2028,0.1385101,0.1405,2020-04-08
"3421","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-14,0.04,1598,0.1251182,0.1083,2020-03-05
"3422","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-14,0.02,4881,0.01569015,0.017,2020-03-02
"3423","South Carolina",2020-02-29,"Andrew Yang",2019-12-14,0.03,414,0.02227923,0.0234,2020-02-11
"3424","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-14,0.04,503,0.059407,0.0678,2020-03-01
"3425","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-14,0.01,0,0.02464958,0.0248,2020-03-19
"3426","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-14,0.01,1062,0.02564884,0.0363,2020-03-04
"3427","South Carolina",2020-02-29,"Deval Patrick",2019-12-14,0.01,0,0.008301977,0.0071,2020-02-12
"3428","South Carolina",2020-02-29,"Joe Biden",2019-12-15,0.7,2507,0.3584649,0.3575,NA
"3429","South Carolina",2020-02-29,"Bernie Sanders",2019-12-15,0.14,2409,0.1385294,0.1412,2020-04-08
"3430","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-15,0.06,1397,0.1251075,0.1074,2020-03-05
"3431","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-15,0.02,26,0.01571576,0.0182,2020-03-02
"3432","South Carolina",2020-02-29,"Andrew Yang",2019-12-15,0.03,29,0.0222774,0.0232,2020-02-11
"3433","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-15,0.03,1335,0.05938213,0.0668,2020-03-01
"3434","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-15,0.01,0,0.02466715,0.0254,2020-03-19
"3435","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-15,0.01,151,0.02562573,0.0365,2020-03-04
"3436","South Carolina",2020-02-29,"Deval Patrick",2019-12-15,0.01,0,0.008084093,0.0063,2020-02-12
"3437","South Carolina",2020-02-29,"Joe Biden",2019-12-16,0.7,1516,0.3603133,0.3563,NA
"3438","South Carolina",2020-02-29,"Bernie Sanders",2019-12-16,0.13,1223,0.1362924,0.1408,2020-04-08
"3439","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-16,0.04,1569,0.1261262,0.1044,2020-03-05
"3440","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-16,0.02,375,0.01555649,0.0196,2020-03-02
"3441","South Carolina",2020-02-29,"Andrew Yang",2019-12-16,0.03,500,0.02220409,0.0241,2020-02-11
"3442","South Carolina",2020-02-29,"Pete Buttigieg",2019-12-16,0.03,2055,0.05765132,0.0681,2020-03-01
"3443","South Carolina",2020-02-29,"Tulsi Gabbard",2019-12-16,0.01,0,0.02251878,0.0222,2020-03-19
"3444","South Carolina",2020-02-29,"Michael Bloomberg",2019-12-16,0.01,500,0.02511352,0.0395,2020-03-04
"3445","South Carolina",2020-02-29,"Deval Patrick",2019-12-16,0.01,0,0.007748721,0.0047,2020-02-12
"3446","South Carolina",2020-02-29,"Joe Biden",2019-12-17,0.7,1781,0.3611226,0.3605,NA
"3447","South Carolina",2020-02-29,"Bernie Sanders",2019-12-17,0.12,7770,0.1356095,0.144,2020-04-08
"3448","South Carolina",2020-02-29,"Elizabeth Warren",2019-12-17,0.05,3696,0.126345,0.1012,2020-03-05
"3449","South Carolina",2020-02-29,"Amy Klobuchar",2019-12-17,0.02,351,0.01545084,0.0195,2020-03-02
